siren,siret,finess,nom,type,naf,libelle,commune,departement,telephone,source
348585340,34858534000030,,S.M.A.I. - SOCIETE MAJOLANE D'ACOUSTIQUE ET D'ISOLATION,cvc,43.29A,Travaux d'isolation,JONS,69,,sirene
328025424,32802542400065,,ENTRETIEN CLEAN SERVICE,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
884633017,88463301700030,,NEWCLIM,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,VILLEURBANNE,69,,sirene
884864539,88486453900033,,NS PRO,proprete,81.21Z,Nettoyage courant des batiments,OULLINS-PIERRE-BENITE,69,,sirene
394301212,39430121200020,,EGS CLIM,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,LYON,69,,sirene
493735864,49373586400032,,ETABLISSEMENTS GAILLARD,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,BRON,69,,sirene
487513772,48751377200037,,SHIMADZU FRANCE,maintenance,33.13Z,Reparation de materiels electroniques et optiques,NOISIEL,77,,sirene
484465687,48446568700099,,SITA LYON,environnement,38.11Z,Collecte des dechets non dangereux,LYON,69,,sirene
484511696,48451169600086,,GENALIANCE PROPRETE OUEST,proprete,81.21Z,Nettoyage courant des batiments,BOBIGNY,93,,sirene
490327350,49032735000040,,TESSALI AUVERGNE RHONE-ALPES,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,LISSIEU,69,,sirene
491069399,49106939900070,,PROTIM ATLANTIC,securite,80.20Z,Activites liees aux systemes de securite,BRON,69,,sirene
380207266,38020726600046,,LENOIR SERVICES,maintenance,43.29B,Autres travaux d'installation n.c.a.,VILLEURBANNE,69,,sirene
383064680,38306468000028,,GILLES CAMPOY,depannage,95.21Z,Reparation de produits electroniques grand public,LYON 6EME,69,,sirene
823997655,82399765500035,,ARMAE SURETE,securite,80.10Z,Activites de securite privee,PARIS,75,,sirene
798859500,79885950000018,,EGS ELECTRICITE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,LYON,69,,sirene
814132098,81413209800033,,SANYCARE,maintenance,33.12Z,Reparation de machines et equipements mecaniques,MIONS,69,,sirene
378499073,37849907300088,,CTS COMPUTERS AND TELECOMMUNICATIONS SYSTEMS,reseaux,61.10Z,Telecommunications filaires,CHAMPS-SUR-MARNE,77,,sirene
440188548,44018854800018,,BARKENE SERVICES,securite,80.10Z,Activites de securite privee,BRIE-COMTE-ROBERT,77,,sirene
535620520,53562052000085,,LABORATOIRES LOGISSAIN,proprete,81.29A,"Desinfection, desinsectisation, deratisation",ARGIESANS,90,,sirene
509634945,50963494500034,,OLIVIER BERTHET PAYSAGISTE,proprete,81.30Z,Services d'amenagement paysager,SAINT-PIERRE-DE-CHANDIEU,69,,sirene
513738484,51373848400031,,YPSILON SECURITE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,MESSIMY,69,,sirene
501435747,50143574700032,,ELEC PLUS,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAIN-BEL,69,,sirene
502996515,50299651500057,,ETCL,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,IVRY-SUR-SEINE,94,,sirene
751338856,75133885600030,,SYSLEM CONTROLE,controle,71.20B,"Analyses, essais et inspections techniques",CHASSIEU,69,,sirene
442759254,44275925400067,,SEE SAUTEREAU,maintenance,33.12Z,Reparation de machines et equipements mecaniques,LIMONEST,69,,sirene
477847412,47784741200046,,BIO-STERIL,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,LEVALLOIS-PERRET,92,,sirene
447516097,44751609700022,,AXIAL,proprete,81.21Z,Nettoyage courant des batiments,VERRIERES-LE-BUISSON,91,,sirene
448554550,44855455000054,,CGI VENTILATION,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,GENAS,69,,sirene
788979383,78897938300064,,LME,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,CHARENTON-LE-PONT,94,,sirene
790675458,79067545800034,,SOLUTIONS ENERGETIQUES DE FRANCE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,VAULX-EN-VELIN,69,,sirene
794268136,79426813600023,,BATIPROPR,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
804478311,80447831100033,,DN-PRO,proprete,81.21Z,Nettoyage courant des batiments,LA RAVOIRE,73,,sirene
525008041,52500804100010,,PRO-TECT SECURITE PRIVEE,securite,80.20Z,Activites liees aux systemes de securite,LYON,69,,sirene
889972733,88997273300022,,NOWOS SAS,maintenance,33.14Z,Reparation d'equipements electriques,AMPLEPUIS,69,,sirene
834404220,83440422000016,,SERAM INDUSTRIE,maintenance,33.12Z,Reparation de machines et equipements mecaniques,LIMONEST,69,,sirene
848132858,84813285800012,,HUB SAFE RHONE-ALPES,securite,80.10Z,Activites de securite privee,TREMBLAY-EN-FRANCE,93,,sirene
852270933,85227093300041,,ECO SMART FRANCE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,PARIS,75,,sirene
810204784,81020478400039,,ENERGYCARE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAINTE-CONSORCE,69,,sirene
810224048,81022404800019,,DESIGN CONCEPT PAYSAGES,proprete,81.30Z,Services d'amenagement paysager,VINDRY-SUR-TURDINE,69,,sirene
652041484,65204148400070,,INSTRON FRANCE S.A.S.,maintenance,33.13Z,Reparation de materiels electroniques et optiques,ELANCOURT,78,,sirene
959501149,95950114900063,,SARL THERMO FUEL,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-PRIEST,69,,sirene
980020770,98002077000015,,CVC EVOLUTION,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,PARIS,75,,sirene
919931410,91993141000014,,SFECO SOLUTIONS,reseaux,42.22Z,Construction de reseaux electriques et de telecommunications,DARDILLY,69,,sirene
978142933,97814293300016,,LIP NET & GO,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,LYON,69,,sirene
814280343,81428034300041,,PRIZZ CONSTRUCTION,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,AMIENS,80,,sirene
323983361,32398336100037,,ESPACES VERTS BEAUJOLAIS,proprete,81.30Z,Services d'amenagement paysager,AMBERIEUX,69,,sirene
321748899,32174889900028,,ECOCHARD GIRARD ,maintenance,43.29B,Autres travaux d'installation n.c.a.,LYON,69,,sirene
302177605,30217760500045,,ENTREPRISE PARISIENNE DE FUMISTERIE ET DE DESINFECTION,proprete,81.29B,Autres activites de nettoyage n.c.a.,SAULX-LES-CHARTREUX,91,,sirene
319657979,31965797900039,,COMPAGNIE RHONE MAINTENANCE ET NETTOYAGE,proprete,81.21Z,Nettoyage courant des batiments,BELLEVILLE-EN-BEAUJOLAIS,69,,sirene
883283152,88328315200030,,JUMEIRAH PRESTIGE SECURITY,securite,80.10Z,Activites de securite privee,GRIMAUD,83,,sirene
883415549,88341554900038,,BENS TELECOM & INSTALLATION,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,TORCY,77,,sirene
799068440,79906844000012,,DEAL HYDRAULIQUE,reseaux,42.21Z,Construction de reseaux pour fluides,SAINT-PRIEST,69,,sirene
792174385,79217438500031,,CENTRE D'EXPERTISE ET D'ACCOMPAGNEMENT EN POLLUANTS DES INDUSTRIES ET DES CONTRCUTIONS,controle,71.20B,"Analyses, essais et inspections techniques",SOISY-SOUS-MONTMORENCY,95,,sirene
802821439,80282143900014,,ASSISTANCE RHONE ALPES,proprete,81.21Z,Nettoyage courant des batiments,VOUNEUIL-SOUS-BIARD,86,,sirene
794660050,79466005000012,,ECF PC,cvc,43.29A,Travaux d'isolation,PUSIGNAN,69,,sirene
794753731,79475373100023,,NOVHA ENERGIE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,VAULX-EN-VELIN,69,,sirene
794108878,79410887800040,,ELECTRIOX CITY,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,VAULX-EN-VELIN,69,,sirene
804313963,80431396300014,,ITAXIA,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,MORNANT,69,,sirene
398397653,39839765300039,,GROUPE I.M.A INDUSTRIEL MAINTENANCE ET ASSAINISSEMENT,proprete,81.21Z,Nettoyage courant des batiments,DARDILLY,69,,sirene
394739700,39473970000042,,GENERAL SECURITY,securite,80.10Z,Activites de securite privee,PARIS,75,,sirene
388122384,38812238400034,,LINEA,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
388465643,38846564300012,,ACTION NETTOYAGE,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
382051431,38205143100023,,MTAIR,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,DOMONT,95,,sirene
478572597,47857259700027,,EASY BLUE,proprete,81.30Z,Services d'amenagement paysager,SAINT-MARTIN-EN-HAUT,69,,sirene
417614724,41761472400066,,CONCEPT ALARME PROTECTION SECURITE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,MONTAGNY,69,,sirene
433702479,43370247900059,,CHAMBERSIGN FRANCE,controle,71.20B,"Analyses, essais et inspections techniques",LEVALLOIS-PERRET,92,,sirene
379305352,37930535200062,,STERLAN,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BRIGNAIS,69,,sirene
344133301,34413330100020,,ADAG CALADOISE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,LYON,69,,sirene
344134358,34413435800110,,SOCIETE LYONNAISE DE CABLAGE,maintenance,33.20D,"Installation d'equipements electriques, de materiels electroniques et optiques ou d'autres materiels",CHASSIEU,69,,sirene
384371548,38437154800049,,SOCIETE NOUVELLE CHAPUIS,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,LIMONEST,69,,sirene
350703138,35070313800031,,ENTREPRISE J BURLINCHON ET FILS,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,PUSIGNAN,69,,sirene
834002891,83400289100010,,A.R.A. NETTOYAGE,proprete,81.21Z,Nettoyage courant des batiments,CALUIRE-ET-CUIRE,69,,sirene
823090279,82309027900014,,AIR SYSTEME CONTROLE,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,SAINTE-FOY-LES-LYON,69,,sirene
820797223,82079722300014,,SOCLEAN SERVICES,proprete,81.21Z,Nettoyage courant des batiments,VILLEURBANNE,69,,sirene
821001336,82100133600022,,DIAGNOSTEAM,controle,71.20B,"Analyses, essais et inspections techniques",LYON,69,,sirene
438014425,43801442500021,,SARL DYNAMIQUE ENVIRONNEMENT,proprete,81.30Z,Services d'amenagement paysager,ROTHERENS,73,,sirene
438355679,43835567900053,,MBG SERVICES,controle,71.20B,"Analyses, essais et inspections techniques",CROISSY-BEAUBOURG,77,,sirene
428610463,42861046300021,,MULTI SERVICES 69,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
428656789,42865678900032,,CONCEPT PROPRETE ENVIRONNEMENT,proprete,81.21Z,Nettoyage courant des batiments,PARIS,75,,sirene
430043612,43004361200042,,INTEST,controle,71.20B,"Analyses, essais et inspections techniques",LA TOUR-DE-SALVAGNY,69,,sirene
832192967,83219296700038,,PMC PROPRETE,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,LANCIE,69,,sirene
832224265,83222426500039,,EM SERVICES SARL,proprete,81.21Z,Nettoyage courant des batiments,OULLINS-PIERRE-BENITE,69,,sirene
493207856,49320785600052,,LABORATOIRES POURQUERY,controle,71.20B,"Analyses, essais et inspections techniques",LYON,69,,sirene
491763363,49176336300026,,JULIANE,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,LYON,69,,sirene
492444229,49244422900024,,CLIMATAIR,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SCIEZ,74,,sirene
490668498,49066849800051,,CLIM ASSISTANCE SERVICE RHONE ALPES,maintenance,33.12Z,Reparation de machines et equipements mecaniques,GLEIZE,69,,sirene
484090923,48409092300026,,BEAUDIN PAYSAGES,proprete,81.30Z,Services d'amenagement paysager,COLLONGES-AU-MONT- D OR,69,,sirene
853281251,85328125100019,,APFS LYON,securite,80.20Z,Activites liees aux systemes de securite,MEYZIEU,69,,sirene
898436910,89843691000027,,MIGEN SERVICE,maintenance,33.12Z,Reparation de machines et equipements mecaniques,LIMONEST,69,,sirene
413914078,41391407800048,,AGI,cvc,43.29A,Travaux d'isolation,GENAS,69,,sirene
515004240,51500424000047,,VDI TELECOM,reseaux,61.90Z,Autres activites de telecommunication,LYON,69,,sirene
530399567,53039956700037,,SYNERGY,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,DARDILLY,69,,sirene
534686621,53468662100036,,MELEZE,environnement,38.11Z,Collecte des dechets non dangereux,VILLEURBANNE,69,,sirene
500229398,50022939800028,,APAVE CERTIFICATION,controle,71.20B,"Analyses, essais et inspections techniques",COURBEVOIE,92,,sirene
511993313,51199331300044,,SACCINTO,proprete,81.30Z,Services d'amenagement paysager,GENAS,69,,sirene
501766067,50176606700075,,ACTIVE BEAUJOLAIS SERVICES,proprete,81.21Z,Nettoyage courant des batiments,VILLEFRANCHE-SUR-SAONE,69,,sirene
504287756,50428775600028,,H E S HYGIENE ECO SERVICES,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,LYON,69,,sirene
790709661,79070966100025,,MESURES ET CONTROLES,controle,71.20B,"Analyses, essais et inspections techniques",GRESY-SUR-AIX,73,,sirene
538133166,53813316600057,,EASY CHARGE,reseaux,43.21B,Travaux d'installation electrique sur la voie publique,NANTERRE,92,,sirene
813028172,81302817200019,,ATHENA SECURITE,securite,80.10Z,Activites de securite privee,LYON,69,,sirene
811305812,81130581200075,,KING SECURITE SERVICES,securite,80.10Z,Activites de securite privee,COLOMBES,92,,sirene
811447366,81144736600014,,FOURNITURE ET POSE DE PANNEAUX ISOTHERMES DU RHONE,cvc,43.29A,Travaux d'isolation,CHATILLON,69,,sirene
955516489,95551648900015,,ETABLISSEMENTS RENE COLLET & CIE,reseaux,42.21Z,Construction de reseaux pour fluides,TASSIN-LA-DEMI-LUNE,69,,sirene
964503304,96450330400021,,E.G.A. (ELECTRICITE GENERALE APPLIQUEE),reseaux,43.21A,Travaux d'installation electrique dans tous locaux,CORBAS,69,,sirene
795087261,79508726100041,,LES JOYEUX RECYCLEURS,environnement,38.11Z,Collecte des dechets non dangereux,PARIS,75,,sirene
378848196,37884819600069,,SOC SEGUIGNE ET RUIZ,proprete,81.21Z,Nettoyage courant des batiments,GLEIZE,69,,sirene
411306087,41130608700049,,ASSOCIATION INSERTION EMPLOIS-SERVICES,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
411679764,41167976400018,,ALPHA ENTRETIEN NETTOYAGE,proprete,81.21Z,Nettoyage courant des batiments,GENAY,69,,sirene
414879510,41487951000017,,ENFRASYS,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,RILLIEUX-LA-PAPE,69,,sirene
403806540,40380654000015,,APIC,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,MEUDON,92,,sirene
404888018,40488801800052,,OLIVIER MARCHAND (OLIVIER NETTOYAGE),proprete,81.21Z,Nettoyage courant des batiments,THIZY-LES-BOURGS,69,,sirene
409055654,40905565400035,,SARL ABV SERVICES,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,DECINES-CHARPIEU,69,,sirene
409124757,40912475700041,,EPL PROPRETE,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
392602454,39260245400010,,A F R,maintenance,33.12Z,Reparation de machines et equipements mecaniques,VILLEURBANNE,69,,sirene
389944430,38994443000039,,TLN NETTOYAGE,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,SAINT-BONNET-DE-MURE,69,,sirene
389971631,38997163100020,,ENTREPRISE DE NETTOYAGE PEREIRA PERE ET FILS,proprete,81.21Z,Nettoyage courant des batiments,FONTAINES-SUR-SAONE,69,,sirene
309230571,30923057100031,,SOLYRA,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,LYON,69,,sirene
321071102,32107110200024,,PLOMBERIE GERARD,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,VAULX-EN-VELIN,69,,sirene
302096219,30209621900050,,SEDICAM,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-FONS,69,,sirene
302534987,30253498700060,,ASCENSEURS SERVICE,maintenance,43.29B,Autres travaux d'installation n.c.a.,SAINT-PRIEST,69,,sirene
319292520,31929252000024,,CALAD JARDINS SERVICES,proprete,81.30Z,Services d'amenagement paysager,ARNAS,69,,sirene
312169055,31216905500034,,GONET PERRUT ELECTRICITE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,VILLEFRANCHE-SUR-SAONE,69,,sirene
312951809,31295180900044,,SOCIETE JEAN RIVIERE,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,VILLEURBANNE,69,,sirene
313550881,31355088100020,,SOC ELECTRIQUE BEAUJOLAISE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,LANTIGNIE,69,,sirene
378846950,37884695000038,,MELKART,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
489941823,48994182300028,,SPB SECURITE PRIVEE,securite,80.10Z,Activites de securite privee,VENISSIEUX,69,,sirene
522008424,52200842400023,,OMNIUM ELECTRIC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,VILLEURBANNE,69,,sirene
402184139,40218413900036,,GI BE NETTOYAGE,proprete,81.21Z,Nettoyage courant des batiments,BRINDAS,69,,sirene
324205525,32420552500037,,ENTREPRISE LIEVRE ET FILS,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,SAINT-FONS,69,,sirene
343267951,34326795100014,,ETS DUTRIEVOZ,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,LYON,69,,sirene
348042490,34804249000014,,ETABLISSEMENTS FRANCOIS CHARRIN,environnement,37.00Z,Collecte et traitement des eaux usees,CHAZAY-D'AZERGUES,69,,sirene
380871277,38087127700030,,CHRISTIN S A S,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,SAINT-GENIS-LAVAL,69,,sirene
341149862,34114986200045,,SOCADEL,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,GLEIZE,69,,sirene
341419539,34141953900018,,AERAULIQUE THERMIQUE HYDRAULIQUE,maintenance,33.20B,Installation de machines et equipements mecaniques,SAINT-PRIEST,69,,sirene
341544286,34154428600022,,ARALEC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,LYON,69,,sirene
344483037,34448303700018,,SYNDIC COPROPHESPERIDES LYON BROTTEAUX,proprete,81.10Z,Activites combinees de soutien lie aux batiments,LYON,69,,sirene
344542584,34454258400059,,PASCAL CHANUDET (ENTREPRISE DE NETTOYAGE PASCAL CHANUDET),proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,BELLEVILLE-EN-BEAUJOLAIS,69,,sirene
348581901,34858190100025,,JACQUARD ESPACES VERTS,proprete,81.30Z,Services d'amenagement paysager,DARDILLY,69,,sirene
350860896,35086089600033,,R2 NI,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,VENISSIEUX,69,,sirene
350999215,35099921500014,,SYNDICAT COPRO RESIDENCE LES HESPERIDES,proprete,81.10Z,Activites combinees de soutien lie aux batiments,LYON,69,,sirene
342426194,34242619400029,,SOCIETE LYONNAISE D'INTERVENTION RAPIDE,environnement,37.00Z,Collecte et traitement des eaux usees,MIONS,69,,sirene
342954864,34295486400035,,ENTREPRISE ROGER PLASSE,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,POMMIERS,69,,sirene
328131032,32813103200059,,DB PROPRETE,proprete,81.21Z,Nettoyage courant des batiments,DECINES-CHARPIEU,69,,sirene
328450853,32845085300051,,ENTREPRISE GUILLET & CLAVEL,reseaux,42.21Z,Construction de reseaux pour fluides,IRIGNY,69,,sirene
326863404,32686340400033,,SOCIETE JFT,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,LYON,69,,sirene
